Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,50's,100's,Innings Runs Scored Buckets
KD Karthik,34,34,53,1,0,39,3,1,87.17,2,v Bangladesh,Dhaka,11-01-2010,India,0,0,0-49
SK Raina,34,34,47,1,0,27,2,2,125.92,2,v Pakistan,Dambulla,19-06-2010,India,0,0,0-49
V Kohli,34,34,82,1,0,53,3,0,64.15,2,v Ireland,Bengaluru,06-03-2011,India,0,0,0-49
MS Dhoni,34,34,68,1,0,50,2,0,68,2,v Ireland,Bengaluru,06-03-2011,India,0,0,0-49
V Sehwag,34,34,46,1,0,29,6,0,117.24,2,v Sri Lanka,Colombo (RPS),31-07-2012,India,0,0,0-49
SK Raina,34,34,55,1,0,43,3,0,79.06,2,v West Indies,Kanpur,27-11-2013,India,0,0,0-49
MS Dhoni,34,34,70,1,0,61,1,0,55.73,1,v England,Brisbane,20-01-2015,India,0,0,0-49
RG Sharma,34,34,83,1,0,48,1,2,70.83,2,v Australia,Sydney,26-03-2015,India,0,0,0-49
SK Raina,34,34,57,1,0,55,3,0,61.81,1,v Bangladesh,Dhaka,21-06-2015,India,0,0,0-49
AM Rahane,34,34,80,1,0,49,5,0,69.38,1,v Zimbabwe,Harare,10-07-2015,India,0,0,0-49
MS Dhoni,34,34,64,1,0,42,1,1,80.95,2,v Australia,Sydney,23-01-2016,India,0,0,0-49
S Dhawan,34,34,30,1,0,23,8,0,147.82,1,v South Africa,Port Elizabeth,13-02-2018,India,0,0,0-49
KM Jadhav,34,34,55,1,0,45,3,0,75.55,1,v New Zealand,Wellington,03-02-2019,India,0,0,0-49
MS Dhoni,34,34,69,1,0,46,2,0,73.91,2,v South Africa,Southampton,05-06-2019,India,0,0,0-49
Z Khan,33*,33,16,1,1,13,3,2,253.84,1,v New Zealand,Cuttack,06-11-2003,India,0,0,0-49
D Mongia,33*,33,35,1,1,28,0,2,117.85,1,v Pakistan,Kanpur,15-04-2005,India,0,0,0-49
RA Jadeja,33*,33,35,1,1,25,2,2,132,1,v England,Birmingham,23-06-2013,India,0,0,0-49
RA Jadeja,33*,33,80,1,1,36,2,1,91.66,2,v West Indies,Kochi,08-10-2014,India,0,0,0-49
V Kohli,33*,33,49,1,1,41,5,0,80.48,2,v U.A.E.,Perth,28-02-2015,India,0,0,0-49
AM Rahane,33*,33,44,1,1,28,6,0,117.85,2,v Ireland,Hamilton,10-03-2015,India,0,0,0-49
V Kohli,33*,33,57,1,1,29,6,0,113.79,2,v West Indies,Thiruvananthapuram,01-11-2018,India,0,0,0-49
V Sehwag,33,33,59,1,0,54,3,0,61.11,2,v New Zealand,Colombo (RPS),26-07-2001,India,0,0,0-49
V Sehwag,33,33,32,1,0,27,4,1,122.22,1,v South Africa,Centurion,10-10-2001,India,0,0,0-49
D Mongia,33,33,91,1,0,55,3,1,60,2,v Sri Lanka,The Oval,30-06-2002,India,0,0,0-49
R Dravid,33,33,37,1,0,36,3,0,91.66,1,v West Indies,Vadodara,18-11-2002,India,0,0,0-49
Yuvraj Singh,33,33,82,1,0,58,4,0,56.89,1,v New Zealand,Hamilton,14-01-2003,India,0,0,0-49
V Sehwag,33,33,81,1,0,56,3,0,58.92,1,v Kenya,Durban,20-03-2003,India,0,0,0-49
SC Ganguly,33,33,54,1,0,31,4,0,106.45,1,v New Zealand,Hyderabad (Deccan),15-11-2003,India,0,0,0-49
SC Ganguly,33,33,68,1,0,43,4,0,76.74,1,v Zimbabwe,Brisbane,20-01-2004,India,0,0,0-49
R Dravid,33,33,106,1,0,86,4,0,38.37,1,v Pakistan,Peshawar,19-03-2004,India,0,0,0-49
VVS Laxman,33,33,81,1,0,43,5,0,76.74,2,v England,The Oval,03-09-2004,India,0,0,0-49
MS Dhoni,33,33,49,1,0,37,4,0,89.18,2,v Australia,Hyderabad (Deccan),05-10-2007,India,0,0,0-49
V Sehwag,33,33,87,1,0,39,2,1,84.61,1,v Sri Lanka,Brisbane,05-02-2008,India,0,0,0-49
KD Karthik,33,33,66,1,0,47,4,0,70.21,1,v Zimbabwe,Harare,03-06-2010,India,0,0,0-49
M Vijay,33,33,66,1,0,58,2,0,56.89,2,v New Zealand,Jaipur,01-12-2010,India,0,0,0-49
MS Dhoni,33,33,41,1,0,36,2,0,91.66,1,v England,Chester-le-Street,03-09-2011,India,0,0,0-49
RG Sharma,33,33,49,1,0,41,1,1,80.48,2,v Australia,Adelaide,12-02-2012,India,0,0,0-49
G Gambhir,33,33,80,1,0,53,4,0,62.26,2,v England,Ranchi,19-01-2013,India,0,0,0-49
RG Sharma,33,33,77,1,0,50,4,0,66,2,v Sri Lanka,Cardiff,20-06-2013,India,0,0,0-49
SK Raina,33,33,66,1,0,33,4,0,100,2,v Sri Lanka,Kingston,02-07-2013,India,0,0,0-49
AT Rayudu,33,33,62,1,0,54,2,0,61.11,2,v Zimbabwe,Harare,28-07-2013,India,0,0,0-49
AM Rahane,33,33,60,1,0,40,1,1,82.5,1,v England,Brisbane,20-01-2015,India,0,0,0-49
V Kohli,33,33,51,1,0,36,5,0,91.66,2,v West Indies,Perth,06-03-2015,India,0,0,0-49
KL Rahul,33,33,66,1,0,50,4,0,66,2,v Zimbabwe,Harare,13-06-2016,India,0,0,0-49
AM Rahane,33,33,59,1,0,34,4,2,97.05,2,v New Zealand,Dharamsala,16-10-2016,India,0,0,0-49
MK Pandey,33,33,40,1,0,25,3,1,132,2,v Australia,Bengaluru,28-09-2017,India,0,0,0-49
KD Karthik,33,33,-,1,0,38,3,0,86.84,1,v Hong Kong,Dubai (DSC),18-09-2018,India,0,0,0-49
MS Dhoni,33,33,-,1,0,37,3,0,89.18,2,v Bangladesh,Dubai (DSC),21-09-2018,India,0,0,0-49
SB Bangar,32*,32,53,1,1,38,3,0,84.21,2,v West Indies,Jodhpur,21-11-2002,India,0,0,0-49
SC Ganguly,32*,32,27,1,1,26,4,1,123.07,2,v Zimbabwe,Hobart,14-01-2004,India,0,0,0-49
M Kartik,32*,32,51,1,1,41,2,0,78.04,1,v Australia,Perth,01-02-2004,India,0,0,0-49
KD Karthik,32*,32,73,1,1,37,1,0,86.48,2,v South Africa,Belfast,29-06-2007,India,0,0,0-49
KD Karthik,32*,32,44,1,1,31,4,1,103.22,2,v Sri Lanka,Cuttack,21-12-2009,India,0,0,0-49
V Kohli,32*,32,-,1,1,47,1,0,68.08,1,v West Indies,Port of Spain,23-06-2017,India,0,0,0-49
B Kumar,32*,32,45,1,1,30,5,0,106.66,1,v Australia,Chennai,17-09-2017,India,0,0,0-49
SR Tendulkar,32,32,35,1,0,29,6,1,110.34,1,v Australia,Pune,28-03-2001,India,0,0,0-49
R Dravid,32,32,81,1,0,56,0,0,57.14,2,v Zimbabwe,Hyderabad (Deccan),16-03-2002,India,0,0,0-49
V Sehwag,32,32,38,1,0,32,6,0,100,1,v West Indies,Port of Spain,02-06-2002,India,0,0,0-49
D Mongia,32,32,83,1,0,66,3,0,48.48,1,v England,Durban,26-02-2003,India,0,0,0-49
R Dravid,32,32,91,1,0,73,3,0,43.83,2,v Kenya,Cape Town,07-03-2003,India,0,0,0-49
V Sehwag,32,32,51,1,0,34,6,0,94.11,1,v Australia,Perth,01-02-2004,India,0,0,0-49
VVS Laxman,32,32,100,1,0,46,5,0,69.56,2,v Zimbabwe,Perth,03-02-2004,India,0,0,0-49
M Kaif,32,32,65,1,0,36,2,0,88.88,2,v Pakistan,Jamshedpur,09-04-2005,India,0,0,0-49
V Sehwag,32,32,70,1,0,39,5,0,82.05,1,v Sri Lanka,Dambulla,03-08-2005,India,0,0,0-49
SR Tendulkar,32,32,41,1,0,30,4,0,106.66,1,v Sri Lanka,Canberra,12-02-2008,India,0,0,0-49
RG Sharma,32,32,39,1,0,32,3,0,100,1,v Sri Lanka,Colombo (RPS),24-08-2008,India,0,0,0-49
SR Tendulkar,32,32,63,1,0,47,2,0,68.08,2,v Australia,Delhi,31-10-2009,India,0,0,0-49
G Gambhir,32,32,64,1,0,52,3,0,61.53,2,v Sri Lanka,Cuttack,21-12-2009,India,0,0,0-49
MS Dhoni,32,32,53,1,0,35,3,0,91.42,2,v Bangladesh,Dhaka,11-01-2010,India,0,0,0-49
RG Sharma,32,32,43,1,0,40,1,0,80,1,v Sri Lanka,Harare,05-06-2010,India,0,0,0-49
SK Raina,32,32,49,1,0,36,2,1,88.88,2,v South Africa,Durban,12-01-2011,India,0,0,0-49
R Dravid,32,32,50,1,0,31,2,0,103.22,1,v England,Southampton,06-09-2011,India,0,0,0-49
G Gambhir,32,32,57,1,0,33,4,0,96.96,1,v England,Hyderabad (Deccan),14-10-2011,India,0,0,0-49
SK Raina,32,32,78,1,0,55,1,0,58.18,2,v Sri Lanka,Brisbane,21-02-2012,India,0,0,0-49
MS Dhoni,32,32,54,1,0,25,0,4,128,2,v England,Rajkot,11-01-2013,India,0,0,0-49
Yuvraj Singh,32,32,47,1,0,37,5,0,86.48,1,v England,Kochi,15-01-2013,India,0,0,0-49
SK Raina,32,32,51,1,0,27,1,1,118.51,2,v Sri Lanka,Port of Spain,11-07-2013,India,0,0,0-49
S Dhawan,32,32,84,1,0,46,3,0,69.56,2,v New Zealand,Napier,19-01-2014,India,0,0,0-49
AT Rayudu,32,32,72,1,0,54,3,0,59.25,1,v West Indies,Delhi,11-10-2014,India,0,0,0-49
RA Jadeja,32,32,56,1,0,42,2,0,76.19,2,v Bangladesh,Dhaka,18-06-2015,India,0,0,0-49
S Dhawan,32,32,31,1,0,28,5,0,114.28,2,v Australia,Adelaide,15-01-2019,India,0,0,0-49
V Shankar,32,32,-,1,0,30,4,0,106.66,2,v Australia,Ranchi,08-03-2019,India,0,0,0-49
RR Pant,32,32,58,1,0,29,4,0,110.34,2,v England,Birmingham,30-06-2019,India,0,0,0-49
RR Pant,32,32,89,1,0,56,4,0,57.14,2,v New Zealand,Manchester,09-07-2019,India,0,0,0-49
HH Pandya,32,32,81,1,0,62,2,0,51.61,2,v New Zealand,Manchester,09-07-2019,India,0,0,0-49
MA Agarwal,32,32,41,1,0,31,6,0,103.22,1,v New Zealand,Hamilton,05-02-2020,India,0,0,0-49
M Kaif,31*,31,19,1,1,18,5,0,172.22,1,v West Indies,Jamshedpur,06-11-2002,India,0,0,0-49
M Kaif,31*,31,32,1,1,30,2,0,103.33,1,v U.A.E.,Dambulla,16-07-2004,India,0,0,0-49
R Dravid,31*,31,67,1,1,48,2,0,64.58,2,v Sri Lanka,Vadodara,12-11-2005,India,0,0,0-49
Z Khan,31*,31,66,1,1,43,3,1,72.09,2,v Australia,Mumbai,17-10-2007,India,0,0,0-49
R Ashwin,31*,31,78,1,1,39,2,0,79.48,1,v Pakistan,Chennai,30-12-2012,India,0,0,0-49
AT Rayudu,31*,31,-,1,1,46,3,0,67.39,2,v Pakistan,Dubai (DSC),19-09-2018,India,0,0,0-49
KD Karthik,31*,31,-,1,1,37,2,1,83.78,2,v Pakistan,Dubai (DSC),19-09-2018,India,0,0,0-49
R Dravid,31,31,65,1,0,45,1,0,68.88,1,v Australia,Margao,06-04-2001,India,0,0,0-49
V Sehwag,31,31,59,1,0,29,4,1,106.89,2,v England,Mumbai,03-02-2002,India,0,0,0-49
Yuvraj Singh,31,31,68,1,0,44,3,0,70.45,2,v Sri Lanka,The Oval,30-06-2002,India,0,0,0-49
V Sehwag,31,31,39,1,0,29,5,1,106.89,1,v New Zealand,Chennai,23-10-2003,India,0,0,0-49
VVS Laxman,31,31,88,1,0,46,4,0,67.39,1,v New Zealand,Cuttack,06-11-2003,India,0,0,0-49
R Dravid,31,31,45,1,0,41,2,0,75.6,1,v New Zealand,Cuttack,06-11-2003,India,0,0,0-49
M Kaif,31,31,56,1,0,36,3,0,86.11,2,v Sri Lanka,Colombo (RPS),09-08-2005,India,0,0,0-49
SC Ganguly,31,31,56,1,0,44,5,0,70.45,1,v New Zealand,Harare,06-09-2005,India,0,0,0-49
SR Tendulkar,31,31,54,1,0,38,3,0,81.57,1,v West Indies,Nagpur,21-01-2007,India,0,0,0-49
KD Karthik,31,31,55,1,0,49,1,0,63.26,2,v Sri Lanka,Rajkot,11-02-2007,India,0,0,0-49
R Dravid,31,31,57,1,0,48,3,1,64.58,2,v Australia,Kochi,02-10-2007,India,0,0,0-49
MS Dhoni,31,31,33,1,0,26,3,0,119.23,1,v Sri Lanka,Canberra,12-02-2008,India,0,0,0-49
IK Pathan,31,31,62,1,0,41,4,0,75.6,2,v Sri Lanka,Adelaide,19-02-2008,India,0,0,0-49
V Kohli,31,31,45,1,0,46,3,1,67.39,2,v Sri Lanka,Colombo (RPS),29-08-2008,India,0,0,0-49
Harbhajan Singh,31,31,33,1,0,25,5,1,124,2,v Australia,Mohali,02-11-2009,India,0,0,0-49
V Kohli,31,31,-,1,0,46,1,0,67.39,1,v South Africa,Jaipur,21-02-2010,India,0,0,0-49
MS Dhoni,31,31,38,1,0,25,3,1,124,1,v England,Bengaluru,27-02-2011,India,0,0,0-49
R Ashwin,31,31,74,1,0,64,1,0,48.43,2,v West Indies,Ahmedabad,05-12-2011,India,0,0,0-49
G Gambhir,31,31,73,1,0,41,2,0,75.6,1,v West Indies,Chennai,11-12-2011,India,0,0,0-49
V Kohli,31,31,30,1,0,34,3,0,91.17,2,v Australia,Melbourne,05-02-2012,India,0,0,0-49
MS Dhoni,31,31,60,1,0,49,1,0,63.26,2,v Sri Lanka,Colombo (RPS),28-07-2012,India,0,0,0-49
V Sehwag,31,31,70,1,0,43,3,0,72.09,2,v Pakistan,Kolkata,03-01-2013,India,0,0,0-49
SK Raina,31,31,81,1,0,60,2,1,51.66,1,v Pakistan,Delhi,06-01-2013,India,0,0,0-49
B Kumar,31,31,27,1,0,30,5,0,103.33,1,v England,Dharamsala,27-01-2013,India,0,0,0-49
V Kohli,31,31,46,1,0,41,2,0,75.6,1,v South Africa,Cardiff,06-06-2013,India,0,0,0-49
S Dhawan,31,31,40,1,0,24,2,1,129.16,1,v England,Birmingham,23-06-2013,India,0,0,0-49
V Kohli,31,31,62,1,0,52,4,0,59.61,1,v Sri Lanka,Port of Spain,09-07-2013,India,0,0,0-49
V Kohli,31,31,41,1,0,35,5,0,88.57,2,v South Africa,Johannesburg,05-12-2013,India,0,0,0-49
SK Raina,31,31,59,1,0,39,3,0,79.48,2,v New Zealand,Auckland,25-01-2014,India,0,0,0-49
S Dhawan,31,31,54,1,0,44,4,1,70.45,2,v England,Leeds,05-09-2014,India,0,0,0-49
AM Rahane,31,31,-,1,0,47,5,0,65.95,2,v Sri Lanka,Hyderabad (Deccan),09-11-2014,India,0,0,0-49
RV Uthappa,31,31,68,1,0,44,3,0,70.45,1,v Zimbabwe,Harare,14-07-2015,India,0,0,0-49
MS Dhoni,31,31,54,1,0,30,1,0,103.33,2,v South Africa,Kanpur,11-10-2015,India,0,0,0-49
R Dravid,30*,30,22,1,1,16,3,1,187.5,1,v Kenya,Southampton,11-09-2004,India,0,0,0-49
RV Uthappa,30*,30,16,1,1,18,6,0,166.66,1,v Australia,Chandigarh,08-10-2007,India,0,0,0-49
RA Jadeja,30*,30,28,1,1,17,1,2,176.47,1,v Sri Lanka,Rajkot,15-12-2009,India,0,0,0-49
YK Pathan,30*,30,23,1,1,24,2,3,125,2,v Ireland,Bengaluru,06-03-2011,India,0,0,0-49
R Ashwin,30*,30,45,1,1,38,3,0,78.94,2,v Sri Lanka,Perth,08-02-2012,India,0,0,0-49
SK Raina,30*,30,35,1,1,17,3,1,176.47,1,v Sri Lanka,Dhaka,13-03-2012,India,0,0,0-49
R Dravid,30,30,43,1,0,32,6,0,93.75,2,v West Indies,Harare,07-07-2001,India,0,0,0-49
RS Sodhi,30,30,37,1,0,37,1,0,81.08,1,v Sri Lanka,Colombo (SSC),01-08-2001,India,0,0,0-49
A Ratra,30,30,36,1,0,40,3,0,75,2,v England,Cuttack,22-01-2002,India,0,0,0-49
D Mongia,30,30,50,1,0,32,5,0,93.75,2,v Zimbabwe,Hyderabad (Deccan),16-03-2002,India,0,0,0-49
Yuvraj Singh,30,30,43,1,0,30,1,1,100,2,v West Indies,Ahmedabad,15-11-2002,India,0,0,0-49
SS Das,30,30,70,1,0,60,2,1,50,1,v New Zealand,Auckland,26-12-2002,India,0,0,0-49
SC Ganguly,30,30,45,1,0,45,1,2,66.66,1,v Bangladesh,Dhaka,11-04-2003,India,0,0,0-49
M Kaif,30,30,65,1,0,49,4,0,61.22,1,v South Africa,Dhaka,18-04-2003,India,0,0,0-49
HK Badani,30,30,45,1,0,36,5,0,83.33,2,v Australia,Kolkata,18-11-2003,India,0,0,0-49
IK Pathan,30,30,53,1,0,41,6,0,73.17,2,v Australia,Sydney,08-02-2004,India,0,0,0-49
V Sehwag,30,30,31,1,0,21,6,0,142.85,1,v South Africa,Kolkata,25-11-2005,India,0,0,0-49
SR Tendulkar,30,30,77,1,0,44,5,0,68.18,2,v South Africa,Mumbai,28-11-2005,India,0,0,0-49
M Kaif,30,30,57,1,0,43,2,0,69.76,1,v Australia,Mohali,29-10-2006,India,0,0,0-49
V Sehwag,30,30,38,1,0,21,7,0,142.85,2,v Bangladesh,Dhaka,10-05-2007,India,0,0,0-49
SR Tendulkar,30,30,80,1,0,46,4,0,65.21,1,v England,Lord's,08-09-2007,India,0,0,0-49
SR Tendulkar,30,30,54,1,0,27,6,0,111.11,2,v Pakistan,Jaipur,18-11-2007,India,0,0,0-49
RV Uthappa,30,30,99,1,0,49,1,0,61.22,1,v Australia,Brisbane,04-03-2008,India,0,0,0-49
G Gambhir,30,30,65,1,0,36,2,0,83.33,1,v New Zealand,Wellington,06-03-2009,India,0,0,0-49
V Kohli,30,30,53,1,0,41,3,0,73.17,2,v Australia,Vadodara,25-10-2009,India,0,0,0-49
V Sehwag,30,30,30,1,0,19,7,0,157.89,2,v Australia,Mohali,02-11-2009,India,0,0,0-49
M Vijay,30,30,80,1,0,50,3,1,60,2,v New Zealand,Vadodara,04-12-2010,India,0,0,0-49
YK Pathan,30,30,37,1,0,29,2,1,103.44,1,v West Indies,Kingston,16-06-2011,India,0,0,0-49
V Sehwag,30,30,29,1,0,16,5,1,187.5,2,v Sri Lanka,Hobart,28-02-2012,India,0,0,0-49
Yuvraj Singh,30,30,31,1,0,21,6,0,142.85,2,v England,Ranchi,19-01-2013,India,0,0,0-49
M Vijay,30,30,58,1,0,46,2,0,65.21,2,v Sri Lanka,Kingston,02-07-2013,India,0,0,0-49
S Dhawan,30,30,74,1,0,50,3,0,60,1,v Bangladesh,Melbourne,19-03-2015,India,0,0,0-49
S Dhawan,30,30,74,1,0,38,3,0,78.94,2,v Bangladesh,Dhaka,18-06-2015,India,0,0,0-49
HH Pandya,30,30,48,1,0,31,2,1,96.77,2,v New Zealand,Pune,25-10-2017,India,0,0,0-49
SS Iyer,30,30,57,1,0,37,2,0,81.08,1,v South Africa,Port Elizabeth,13-02-2018,India,0,0,0-49
KL Rahul,30,30,56,1,0,53,2,0,56.6,1,v Afghanistan,Southampton,22-06-2019,India,0,0,0-49
A Ratra,29*,29,46,1,1,32,4,0,90.62,2,v England,Chennai,25-01-2002,India,0,0,0-49
Yuvraj Singh,29*,29,46,1,1,38,4,0,76.31,1,v New Zealand,Chennai,23-10-2003,India,0,0,0-49
Joginder Sharma,29*,29,34,1,1,22,4,0,131.81,2,v Bangladesh,Dhaka,26-12-2004,India,0,0,0-49
M Kaif,29*,29,52,1,1,24,2,0,120.83,1,v Bangladesh,Dhaka,27-12-2004,India,0,0,0-49
MS Dhoni,29*,29,70,1,1,51,4,0,56.86,2,v England,Kanpur,20-11-2008,India,0,0,0-49
IK Pathan,29*,29,54,1,1,28,2,0,103.57,1,v Sri Lanka,Pallekele,04-08-2012,India,0,0,0-49
B Kumar,29*,29,28,1,1,23,4,0,126.08,2,v Australia,Sydney,12-01-2019,India,0,0,0-49
Z Khan,29,29,40,1,0,28,3,1,103.57,2,v Australia,Visakhapatnam,03-04-2001,India,0,0,0-49
V Sehwag,29,29,42,1,0,37,5,0,78.37,1,v England,Kolkata,19-01-2002,India,0,0,0-49
AB Agarkar,29,29,65,1,0,26,3,0,111.53,2,v England,Cuttack,22-01-2002,India,0,0,0-49
D Mongia,29,29,77,1,0,46,0,0,63.04,1,v South Africa,Dhaka,18-04-2003,India,0,0,0-49
VVS Laxman,29,29,49,1,0,35,4,0,82.85,1,v England,Nottingham,01-09-2004,India,0,0,0-49
V Sehwag,29,29,51,1,0,32,4,0,90.62,1,v Pakistan,Ahmedabad,12-04-2005,India,0,0,0-49
G Gambhir,29,29,80,1,0,45,4,0,64.44,2,v England,Faridabad,31-03-2006,India,0,0,0-49
SR Tendulkar,29,29,81,1,0,45,4,0,64.44,1,v West Indies,Ahmedabad,26-10-2006,India,0,0,0-49
MS Dhoni,29,29,34,1,0,25,2,1,116,1,v Bermuda,Port of Spain,19-03-2007,India,0,0,0-49
IK Pathan,29,29,41,1,0,29,3,2,100,2,v Australia,Nagpur,14-10-2007,India,0,0,0-49
SR Tendulkar,29,29,54,1,0,27,5,0,107.4,1,v Pakistan,Kanpur,11-11-2007,India,0,0,0-49
RG Sharma,29,29,68,1,0,43,5,0,67.44,1,v Australia,Brisbane,03-02-2008,India,0,0,0-49
SK Raina,29,29,74,1,0,43,0,1,67.44,1,v Sri Lanka,Colombo (RPS),31-01-2009,India,0,0,0-49
SK Raina,29,29,32,1,0,31,3,0,93.54,1,v Sri Lanka,Dambulla,24-06-2010,India,0,0,0-49
SK Raina,29,29,37,1,0,28,1,2,103.57,2,v Sri Lanka,Dambulla,28-08-2010,India,0,0,0-49
M Vijay,29,29,36,1,0,32,5,0,90.62,1,v New Zealand,Guwahati,28-11-2010,India,0,0,0-49
YK Pathan,29,29,42,1,0,19,3,1,152.63,1,v New Zealand,Guwahati,28-11-2010,India,0,0,0-49
MS Dhoni,29,29,61,1,0,38,1,0,76.31,2,v Australia,Melbourne,05-02-2012,India,0,0,0-49
G Gambhir,29,29,46,1,0,34,4,0,85.29,2,v Sri Lanka,Brisbane,21-02-2012,India,0,0,0-49
RA Jadeja,29,29,36,1,0,30,6,0,96.66,2,v South Africa,Johannesburg,05-12-2013,India,0,0,0-49
MS Dhoni,29,29,63,1,0,42,1,1,69.04,2,v England,Leeds,05-09-2014,India,0,0,0-49
RG Sharma,29,29,34,1,0,29,2,1,100,1,v Bangladesh,Dhaka,24-06-2015,India,0,0,0-49
V Kohli,29,29,40,1,0,29,3,1,100,2,v New Zealand,Pune,25-10-2017,India,0,0,0-49
S Dhawan,29,29,40,1,0,30,4,1,96.66,1,v West Indies,Visakhapatnam,24-10-2018,India,0,0,0-49
V Shankar,29,29,49,1,0,41,2,0,70.73,1,v Afghanistan,Southampton,22-06-2019,India,0,0,0-49
Z Khan,28*,28,27,1,1,24,1,2,116.66,2,v Sri Lanka,Colombo (RPS),01-08-2004,India,0,0,0-49
MS Dhoni,28*,28,17,1,1,13,1,2,215.38,1,v West Indies,Colombo (RPS),07-08-2005,India,0,0,0-49
SK Raina,28*,28,30,1,1,18,3,0,155.55,2,v Zimbabwe,Harare,28-07-2013,India,0,0,0-49
AM Rahane,28*,28,61,1,1,50,2,0,56,1,v Australia,Sydney,26-01-2015,India,0,0,0-49
MK Pandey,28*,28,55,1,1,34,3,0,82.35,2,v New Zealand,Mohali,23-10-2016,India,0,0,0-49
KM Jadhav,28*,28,-,1,1,27,0,1,103.7,1,v Hong Kong,Dubai (DSC),18-09-2018,India,0,0,0-49
SC Ganguly,28,28,38,1,0,32,3,1,87.5,2,v West Indies,Harare,07-07-2001,India,0,0,0-49
Yuvraj Singh,28,28,50,1,0,51,3,0,54.9,2,v New Zealand,Colombo (RPS),26-07-2001,India,0,0,0-49
SC Ganguly,28,28,50,1,0,31,4,0,90.32,1,v Zimbabwe,Guwahati,19-03-2002,India,0,0,0-49
R Dravid,28,28,50,1,0,36,2,1,77.77,1,v West Indies,Port of Spain,01-06-2002,India,0,0,0-49
D Mongia,28,28,54,1,0,37,2,1,75.67,1,v West Indies,Port of Spain,02-06-2002,India,0,0,0-49
V Sehwag,28,28,38,1,0,26,4,0,107.69,1,v West Indies,Jamshedpur,06-11-2002,India,0,0,0-49
SC Ganguly,28,28,32,1,0,16,3,1,175,2,v West Indies,Ahmedabad,15-11-2002,India,0,0,0-49
Harbhajan Singh,28,28,36,1,0,32,4,1,87.5,1,v Australia,Centurion,15-02-2003,India,0,0,0-49
PA Patel,28,28,64,1,0,33,4,0,84.84,1,v Australia,Sydney,22-01-2004,India,0,0,0-49
SR Tendulkar,28,28,49,1,0,35,4,1,80,1,v Pakistan,Karachi,13-03-2004,India,0,0,0-49
Yuvraj Singh,28,28,37,1,0,29,4,0,96.55,2,v Pakistan,Colombo (RPS),25-07-2004,India,0,0,0-49
MS Dhoni,28,28,36,1,0,24,5,0,116.66,2,v Pakistan,Jamshedpur,09-04-2005,India,0,0,0-49
R Dravid,28,28,52,1,0,30,4,0,93.33,2,v Pakistan,Jamshedpur,09-04-2005,India,0,0,0-49
Yuvraj Singh,28,28,81,1,0,58,3,0,48.27,2,v West Indies,Dambulla,31-07-2005,India,0,0,0-49
R Dravid,28,28,55,1,0,34,2,0,82.35,2,v Sri Lanka,Jaipur,31-10-2005,India,0,0,0-49
G Gambhir,28,28,36,1,0,27,6,0,103.7,2,v Sri Lanka,Rajkot,09-11-2005,India,0,0,0-49
IK Pathan,28,28,65,1,0,43,4,0,65.11,1,v England,Delhi,28-03-2006,India,0,0,0-49
MS Dhoni,28,28,44,1,0,23,2,0,121.73,1,v Australia,Mohali,29-10-2006,India,0,0,0-49
RV Uthappa,28,28,28,1,0,17,3,2,164.7,1,v West Indies,Vadodara,31-01-2007,India,0,0,0-49
Yuvraj Singh,28,28,77,1,0,48,1,1,58.33,1,v England,Lord's,08-09-2007,India,0,0,0-49
Z Khan,28,28,51,1,0,44,0,2,63.63,1,v Australia,Vadodara,11-10-2007,India,0,0,0-49
IK Pathan,28,28,52,1,0,35,1,1,80,2,v Pakistan,Dhaka,14-06-2008,India,0,0,0-49
RG Sharma,28,28,54,1,0,41,3,0,68.29,2,v England,Kanpur,20-11-2008,India,0,0,0-49
V Kohli,28,28,57,1,0,34,4,0,82.35,1,v Sri Lanka,Dambulla,24-06-2010,India,0,0,0-49
V Sehwag,28,28,30,1,0,22,6,0,127.27,2,v Sri Lanka,Dambulla,28-08-2010,India,0,0,0-49
V Kohli,28,28,51,1,0,41,5,0,68.29,2,v South Africa,Cape Town,18-01-2011,India,0,0,0-49
SR Tendulkar,28,28,46,1,0,29,4,0,96.55,1,v Bangladesh,Dhaka,19-02-2011,India,0,0,0-49
G Gambhir,28,28,57,1,0,28,3,0,100,2,v Netherlands,Delhi,09-03-2011,India,0,0,0-49
PA Patel,28,28,15,1,0,18,3,2,155.55,1,v England,Southampton,06-09-2011,India,0,0,0-49
SK Raina,28,28,76,1,0,41,1,1,68.29,2,v Australia,Brisbane,19-02-2012,India,0,0,0-49
R Ashwin,28,28,55,1,0,35,3,0,80,1,v Australia,Mohali,19-10-2013,India,0,0,0-49
SK Raina,28,28,40,1,0,30,2,0,93.33,1,v Australia,Bengaluru,02-11-2013,India,0,0,0-49
Yuvraj Singh,28,28,55,1,0,49,3,1,57.14,1,v West Indies,Visakhapatnam,24-11-2013,India,0,0,0-49
S Dhawan,28,28,46,1,0,25,4,1,112,2,v New Zealand,Auckland,25-01-2014,India,0,0,0-49
S Dhawan,28,28,50,1,0,44,5,0,63.63,2,v Bangladesh,Fatullah,26-02-2014,India,0,0,0-49
